Filename;FSC;SSC;CFSE;SLAM;Flt3;CD16/32;CTV;CD127;CD48;SCA-1;ckit;new_value_CV_VC;Time;Well;Condition;Color;Generation;Original_cell;Culture_time;Culture_condition;Experiment;Well_experiment;Family;Class;Cell_color;Cell_rank
export_F3 ST-HSC SC2_CV1.csv.2;124233,9297;50635,44141;15693,513669999998;81,734032;172,582077;650,3419190000002;7998,359863;68,034042;721,684143;140,885147;380,02417;5,726661;95,975891;F3;SC2;CV;1;ST-HSC;24h;P;TT23;F3_TT23;F3CV24hST-HSCTT23;GMP;aqua;5
export_F3 ST-HSC SC2_VC1.csv.1;82638,92188;46948,63281;5065,803711;180,05513;75,003586;61,961025;11294,20313;116,91256;46,681133;37,454342;197,211548;5,485384;6,270989;F3;SC2;VC;1;ST-HSC;24h;P;TT23;F3_TT23;F3VC24hST-HSCTT23;MEP;Deepskyblue;6
export_F3 ST-HSC SC2_VC1.csv.2;83437,79688;58761,92969;5427,574707;183,921341;70,263138;37,119473;12841,74121;109,385216;56,903675;40,194672;251,767151;5,546001;168,901703;F3;SC2;VC;1;ST-HSC;24h;P;TT23;F3_TT23;F3VC24hST-HSCTT23;MEP;Deepskyblue;6
export_F3 ST-HSC SC2_Vi1.csv;117043,4531;65274,05859;1,505185;164,85759;102,851006;65,010452;16516,15625;104,903198;584,1604;79,97976700000002;289,6031490000001;3,108087;145,978241;F3;SC2;Vi;1;ST-HSC;24h;P;TT23;F3_TT23;F3Vi24hST-HSCTT23;MEP;Deepskyblue;6
export_F4 ST-HSC SC2_Vi0.csv;164973,6406;130552,0625;2,545429;88,421989;131,119339;128,721115;28571,63477;206,851059;3135,927734;369,82074;513,733337;3,4377379999999995;86,464119;F4;SC2;Vi;0;ST-HSC;24h;P;TT23;F4_TT23;F4Vi24hST-HSCTT23;ST-HSC;#deff19;2
export_F5 HSC SC2_CF0.csv;146094,6875;98119,24219;31792,785160000003;1497,735352;42,515026;480,269012;43,09637100000001;229,78067;562,325745;131,887497;205,696457;4,3393510000000015;47,090469;F5;SC2;CF;0;SLAM-HSC;24h;P;TT23;F5_TT23;F5CF24hSLAM-HSCTT23;GMP;aqua;5
export_F5 HSC SC2_CV0.csv;117236,6016;86448,71094;26367,57422;453,079102;93,800575;191,832275;13108,97168;113,979637;820,578552;126,303223;209,663025;6,037729;190,199051;F5;SC2;CV;0;SLAM-HSC;24h;P;TT23;F5_TT23;F5CV24hSLAM-HSCTT23;SLAM+ MEP;Royalblue;7
export_F5 HSC SC2_VC0.csv;132880,4844;76180,5;10557,47754;1211,856323;64,942955;128,699448;26022,72656;-9,6057;60,70126;49,051022;168,63308700000005;5,967213;203,883041;F5;SC2;VC;0;SLAM-HSC;24h;P;TT23;F5_TT23;F5VC24hSLAM-HSCTT23;SLAM+ MEP;Royalblue;7
export_F6 HSC SC2_CV0.csv;166614,2656;88987,64844;27357,55078;554,760986;40,705894;72,465858;12627,40039;84,723518;344,939606;121,345772;227,522461;6,037554;12,980522;F6;SC2;CV;0;SLAM-HSC;24h;P;TT23;F6_TT23;F6CV24hSLAM-HSCTT23;SLAM+ MEP;Royalblue;7
export_F6 HSC SC2_Vi0.csv;128015,5078;102349,0;-0,035051;706,867737;186,2258;42,39938;29518,83594;148,676544;95,558662;1286,624023;363,073792;0,0;141,948456;F6;SC2;Vi;0;SLAM-HSC;24h;P;TT23;F6_TT23;F6Vi24hSLAM-HSCTT23;SLAM-HSC;Red;0
export_F7 MPP SC3_CV1.csv;95966,33594;98680,72656;21645,56055;228,210449;819,058228;577,502625;7751,324706999999;218,183609;2462,548828;521,9990230000002;443,134491;5,815773;54,320618;F7;SC3;CV;1;MPP;24h;P+ILs;TT23;F7_TT23;F7CV24hMPPTT23;MPP;Limegreen;3
export_F7 MPP SC3_VC0.csv;111674,0078;77815,54688;8499,96875;65,88775600000001;752,99353;451,919464;20554,3418;60,967113;1050,863159;123,084534;441,064545;5,828201;225,125107;F7;SC3;VC;0;MPP;24h;P+ILs;TT23;F7_TT23;F7VC24hMPPTT23;GMP;aqua;5
export_F7 MPP SC3_Vi0.csv;124757,1953;65930,75;3,696661;126,497169;1127,982544;887,5146480000002;21185,62305;186,565506;2322,230225;296,51062;565,991943;3,460475;182,453003;F7;SC3;Vi;0;MPP;24h;P+ILs;TT23;F7_TT23;F7Vi24hMPPTT23;MPP;Limegreen;3
export_F9 ST-HSC SC3_CF0.csv;104962,375;63189,75781;24706,5293;86,39843;180,188995;133,018051;37,255016;33,536144;920,308411;903,746704;267,900604;4,217182;100,120453;F9;SC3;CF;0;ST-HSC;24h;P+ILs;TT23;F9_TT23;F9CF24hST-HSCTT23;ST-HSC;#deff19;2
export_F9 ST-HSC SC3_Vi0.csv;133151,9531;90247,14063;0,049422;482,2543950000001;418,256836;254,056519;37490,48828;-208,185776;235,01741;6830,809081999999;137,319077;2,310714;29,372959;F9;SC3;Vi;0;ST-HSC;24h;P+ILs;TT23;F9_TT23;F9Vi24hST-HSCTT23;SLAM-HSC;Red;0
export_G10 ST-HSC SC3_CF0.csv;112819,8594;83439,10156;22691,48242;-72,651726;503,93981900000006;169,167358;50,24511;102,10601;1757,652588;1430,391235;315,331024;4,282915;50,260723;G10;SC3;CF;0;ST-HSC;24h;P+ILs;TT23;G10_TT23;G10CF24hST-HSCTT23;MPP;Limegreen;3
export_G11 HSC SC3_Vi1.csv.1;131063,0625;80700,69531;1,034836;297,698914;93,343239;93,865158;18369,90625;152,52801499999995;1411,529785;71,300926;177,559296;3,025695;24,382851;G11;SC3;Vi;1;SLAM-HSC;24h;P+ILs;TT23;G11_TT23;G11Vi24hSLAM-HSCTT23;MEP;Deepskyblue;6
export_G11 HSC SC3_Vi1.csv.2;129365,2734;85866,3125;1,737455;392,785522;42,122883;46,793308;19384,32813;209,77412400000003;1428,6408689999996;62,938126;146,022995;3,20133;154,313477;G11;SC3;Vi;1;SLAM-HSC;24h;P+ILs;TT23;G11_TT23;G11Vi24hSLAM-HSCTT23;CD16/32- ckit-;Violet;9
export_G12 HSC SC3_CF0.csv;107288,7813;90039,5;28829,76367;1143,705688;182,655258;12,78902;49,983181;59,331169;89,647736;1840,165527;190,965027;4,3548339999999985;168,816879;G12;SC3;CF;0;SLAM-HSC;24h;P+ILs;TT23;G12_TT23;G12CF24hSLAM-HSCTT23;SLAM-HSC;Red;0
export_G12 HSC SC3_CV0.csv;110433,4297;68539,41406;25616,21289;3895,310791;152,155869;110,857956;10960,81152;-21,263041;1,834648;1065,345093;221,213608;5,973891;173,682159;G12;SC3;CV;0;SLAM-HSC;24h;P+ILs;TT23;G12_TT23;G12CV24hSLAM-HSCTT23;SLAM-HSC;Red;0
export_G12 HSC SC3_VC1.csv.1;105665,6094;45779,96875;4603,491211;394,183685;111,255074;50,39011;16107,46875;163,38284299999995;529,120667;34,547432;113,641502;5,565012;42,415565;G12;SC3;VC;1;SLAM-HSC;24h;P+ILs;TT23;G12_TT23;G12VC24hSLAM-HSCTT23;CD16/32- ckit-;Violet;9
export_G12 HSC SC3_VC1.csv.2;110488,4219;40860,44141;4937,435059;291,744873;70,569992;119,552368;17513,18359;88,83208499999998;589,7813110000002;46,582638;136,08522;5,612212;168,33139;G12;SC3;VC;1;SLAM-HSC;24h;P+ILs;TT23;G12_TT23;G12VC24hSLAM-HSCTT23;CD16/32- ckit-;Violet;9
export_G12 HSC SC3_Vi0.csv;101141,5547;78089,36719;0,009939;1720,54248;105,221313;105,134506;26196,22656;-59,63868000000001;17,947607;3561,122559000001;119,598869;1,708062;188,293533;G12;SC3;Vi;0;SLAM-HSC;24h;P+ILs;TT23;G12_TT23;G12Vi24hSLAM-HSCTT23;SLAM-HSC;Red;0
export_G2 MPP SC2_CF0.csv;138130,5313;79831,36719;28089,27148;101,532082;702,7774049999998;336,743652;56,221642;103,062935;912,205139;43,089294;315,227386;4,382962;196,860336;G2;SC2;CF;0;MPP;24h;P;TT23;G2_TT23;G2CF24hMPPTT23;MEP;Deepskyblue;6
export_G3 ST-HSC SC2_CF0.csv;115808,6094;84341,83594;40326,47656;313,959961;89,45701600000002;45,301517;27,551491;119,377686;699,044678;84,528595;258,756653;4,274981;1,466465;G3;SC2;CF;0;ST-HSC;24h;P;TT23;G3_TT23;G3CF24hST-HSCTT23;SLAM+ MEP;Royalblue;7
export_G3 ST-HSC SC2_VC0.csv;169625,0625;116415,8672;12023,57227;43,34948;191,718399;930,152588;32865,01953;148,25238000000004;1822,235107;233,089706;946,908875;6,078833;29,852276;G3;SC2;VC;0;ST-HSC;24h;P;TT23;G3_TT23;G3VC24hST-HSCTT23;ST-HSC;#deff19;2
export_G3 ST-HSC SC2_Vi0.csv;163254,9531;120505,0625;0,915322;41,838577;281,276337;122,811806;28829,61914;138,792038;1406,895264;421,198364;631,768921;3,126411;81,122864;G3;SC2;Vi;0;ST-HSC;24h;P;TT23;G3_TT23;G3Vi24hST-HSCTT23;ST-HSC;#deff19;2
export_G4 ST-HSC SC2_VC1.csv;183592,0625;124820,7578;5437,252441;43,27113;97,616394;5142,418945;12487,82227;-200,874084;520,839233;-61,116501;252,106583;5,537966;157,826828;G4;SC2;VC;1;ST-HSC;24h;P;TT23;G4_TT23;G4VC24hST-HSCTT23;GMP;aqua;5
export_G5 HSC SC2_CF0.csv;123846,625;79286,27344;22294,41602;1025,908813;82,958626;54,09967;48,940304;101,614227;920,494873;284,832153;206,376831;4,269413;109,739456;G5;SC2;CF;0;SLAM-HSC;24h;P;TT23;G5_TT23;G5CF24hSLAM-HSCTT23;SLAM-HSC;Red;0
